policy_id,premium,claim_amount,fraud_flag,region,insurance_type
sdv-id-pkBARf,43808.95,195.2024294467848,0,GB,auto
sdv-id-PyFMuO,25521.38,352.11879795892264,0,Balochistan,auto
sdv-id-yViFjl,4206.4,130.47299816509775,0,Punjab,auto
sdv-id-yNzcet,23835.63,100.94642575638677,0,AJK,auto
sdv-id-httUin,37131.78,91.89303900932805,0,AJK,auto
sdv-id-CWxPet,26093.46,600.0376048103195,0,Balochistan,auto
sdv-id-inPiRh,47328.94,144.17330937614517,0,Punjab,auto
sdv-id-iamNGP,15028.79,92.87097600317146,0,KPK,auto
sdv-id-hzeRHn,29426.71,496.5342932592187,0,Punjab,auto
sdv-id-mQGgdP,15571.6,806.1154176008009,0,GB,auto
sdv-id-olBkHB,14785.18,45.474070213719386,0,KPK,auto
sdv-id-XxzbwI,10056.94,132.68312427956235,0,KPK,auto
sdv-id-iyjiTb,17096.37,48.96953419847056,0,AJK,auto
sdv-id-SLuGDk,18608.99,212.8791290044206,0,KPK,auto
sdv-id-qSCHwx,11837.91,1062.999125713327,0,AJK,auto
sdv-id-vilTIy,38249.74,461.75059128225257,0,GB,auto
sdv-id-RqtAfm,29952.56,357.3733419123293,0,GB,auto
sdv-id-VkaQAK,35230.18,254.30556281794608,0,Sindh,auto
sdv-id-ZYDqSo,8523.34,297.527562498546,0,Punjab,auto
sdv-id-oErKpX,13486.09,252.16496101385462,0,KPK,auto
sdv-id-OdGnFP,41794.77,153.80127720066773,0,GB,auto
sdv-id-fbIAVG,9350.07,127.58084431168359,0,GB,auto
sdv-id-UTLJpP,10782.33,59.35997111278761,0,KPK,auto
sdv-id-KNrHxg,13596.23,80.48300797305143,0,Sindh,auto
sdv-id-jHjkLE,24189.31,446.63049022879204,0,Punjab,auto
sdv-id-rRQelL,7175.49,217.13160355873035,0,Punjab,auto
sdv-id-fjvhHG,42522.42,157.69262754779146,0,KPK,auto
sdv-id-CsRKOh,16029.27,646.9616303730189,0,Sindh,auto
sdv-id-erSHYd,8971.58,135.93611504962377,0,GB,auto
sdv-id-fLEeMZ,20390.12,124.1428384346788,0,Balochistan,auto
sdv-id-PAcskJ,20223.27,220.49261557135497,0,Punjab,auto
sdv-id-PMGUKF,15745.8,98.88885091798882,0,Balochistan,auto
sdv-id-qIzFaM,23630.09,106.14810825066678,0,Punjab,auto
sdv-id-sCrhwv,21680.36,651.1072328469204,0,Sindh,auto
sdv-id-RIgfwR,6518.63,205.61814792851024,0,KPK,auto
sdv-id-uoLCBD,15276.09,129.80160017608128,0,GB,auto
sdv-id-PoIRde,7535.16,776.4615754834317,0,Punjab,auto
sdv-id-qugykC,13792.39,294.176605654777,0,AJK,auto
sdv-id-WVnAsi,16974.02,468.351378700157,0,Balochistan,auto
sdv-id-aZUzFJ,27133.65,95.39625983862497,0,Sindh,auto
sdv-id-qiIMsz,28114.43,87.01111088465666,0,GB,auto
sdv-id-OKassO,12968.74,156.76238078337752,0,GB,auto
sdv-id-FhLpmO,28794.9,66.43679895337081,0,Punjab,auto
sdv-id-SgHEMY,16665.54,700.2905112062075,0,AJK,auto
sdv-id-TFGiXs,17794.68,347.1127603215191,0,Sindh,auto
sdv-id-FhuCqf,20582.3,195.02114911684495,0,Balochistan,auto
sdv-id-dsVBAD,15876.7,1098.7782894069994,0,AJK,auto
sdv-id-SOTJgK,14759.44,565.5305636221523,0,GB,auto
sdv-id-HLAOqE,35999.88,294.9347653864905,0,AJK,auto
sdv-id-CLIBBC,32970.86,771.9542742212667,0,GB,auto
sdv-id-DWJLKF,12708.53,97.46475171749475,0,Punjab,auto
sdv-id-VHftqF,33728.86,459.7297896328123,0,KPK,auto
sdv-id-kbjLKW,18218.76,313.7508592207371,0,Punjab,auto
sdv-id-WwEanZ,18357.73,216.6006906431538,0,KPK,auto
sdv-id-uVfLHq,32157.27,126.4609857917066,0,GB,auto
sdv-id-HqxUxZ,33382.04,580.8845191741405,0,GB,auto
sdv-id-KQIWty,20835.57,312.5574543228447,0,Punjab,auto
sdv-id-avbVxM,19751.25,71.81947448705189,0,KPK,auto
sdv-id-AcXMEY,16288.04,163.97452246770345,0,Punjab,auto
sdv-id-WVztzW,22826.44,96.39172155533105,0,KPK,auto
sdv-id-QrkKJi,17794.97,122.88220755072317,0,GB,auto
sdv-id-zIcBqB,24472.43,1115.0418068046129,0,AJK,auto
sdv-id-pJAGSQ,21133.87,168.18332886012595,0,GB,auto
sdv-id-ONOXrp,17912.84,119.11180652040557,0,KPK,auto
sdv-id-AfYSWO,10522.26,125.33308313664512,0,KPK,auto
sdv-id-uuTZEC,21155.49,52.67213466164744,0,Balochistan,auto
sdv-id-VBpMoT,31375.65,47.69338962542341,0,AJK,auto
sdv-id-JUvvja,10091.56,326.26954444598016,0,Sindh,auto
sdv-id-TNhuhO,22760.37,106.4580947419585,0,Punjab,auto
sdv-id-NTygph,26849.3,319.69691150087147,0,Sindh,auto
sdv-id-zstVNZ,19769.6,108.76963441659547,0,GB,auto
sdv-id-EUABNk,20866.48,351.032839722516,0,Punjab,auto
sdv-id-FYqYEJ,22934.61,64.01005577270234,0,Punjab,auto
sdv-id-PIOnRb,21579.89,203.86998500032658,0,Sindh,auto
sdv-id-FzrKkb,26991.26,354.4728566332919,0,Balochistan,auto
sdv-id-BEldcX,20296.72,183.92914870694457,0,AJK,auto
sdv-id-cqbXWB,34763.92,145.75513108240304,0,KPK,auto
sdv-id-kVekWY,36008.19,192.55820732829628,0,Balochistan,auto
sdv-id-qrZMSZ,8858.22,429.1330599673249,0,GB,auto
sdv-id-RGsNTS,18775.94,68.51678245378983,0,Punjab,auto
sdv-id-SNhYwD,16722.28,227.29910301499143,0,GB,auto
sdv-id-FckbPB,22756.31,369.7679176248402,1,Sindh,auto
sdv-id-jVtjFJ,17415.95,85.96767164798236,0,KPK,auto
sdv-id-LQmTjS,30895.57,437.87042712177856,0,Punjab,auto
sdv-id-aEMqyk,14020.19,103.66965277302657,0,Punjab,auto
sdv-id-aYSqOg,38638.35,500.10876214212124,0,GB,auto
sdv-id-pfuZVu,19792.93,486.20418735803537,0,KPK,auto
sdv-id-NLeTMo,14215.02,140.20123038763774,1,AJK,auto
sdv-id-IemDiz,23905.79,389.37176211628963,0,Sindh,auto
sdv-id-kAmHDe,9074.7,74.78804762376873,0,KPK,auto
sdv-id-fEFWKc,11060.2,272.55741803412315,0,Balochistan,auto
sdv-id-HJbcKW,9548.27,629.8034902377942,0,Punjab,auto
sdv-id-ULDZjF,30578.25,175.88242800760244,0,Punjab,auto
sdv-id-oJSJeq,9383.02,229.11248089546726,0,KPK,auto
sdv-id-QcozlJ,18723.24,244.66179401379327,0,KPK,auto
sdv-id-bmhqTA,14608.12,242.7228701678916,1,KPK,auto
sdv-id-ejFFgQ,11324.5,792.0160598314549,0,GB,auto
sdv-id-JfxxtU,12627.0,160.34489380136446,0,Punjab,auto
sdv-id-IMcZhF,22071.29,94.85299342988293,0,GB,auto
sdv-id-dHVhvR,15337.77,51.32646577822717,0,AJK,auto
sdv-id-nfZPUQ,22808.96,321.53355991498455,0,Balochistan,auto
sdv-id-PcOzbW,21095.25,75.4485285723134,0,AJK,auto
sdv-id-RVAKYa,7793.44,339.7811057730807,0,GB,auto
sdv-id-PruSAp,23795.28,118.94173052147626,0,Balochistan,auto
sdv-id-iqrenW,14924.24,502.1580055548959,0,KPK,auto
sdv-id-OxXrON,16834.8,877.6829382853849,0,AJK,auto
sdv-id-lVsQbq,25758.28,115.85967762196032,0,Balochistan,auto
sdv-id-yyXxJR,28430.22,84.93802235716718,0,GB,auto
sdv-id-kMxAzL,14151.86,137.92876222626833,0,Sindh,auto
sdv-id-HByuGz,14296.97,152.57540847189864,0,GB,auto
sdv-id-rjnmZJ,10886.42,159.89068745962933,0,GB,auto
sdv-id-KbRcDp,30882.62,163.97279872447106,0,Punjab,auto
sdv-id-XzbbIi,38329.39,364.497859982342,0,Sindh,auto
sdv-id-xCpUSa,44284.96,479.64821726417324,1,KPK,auto
sdv-id-cIYsEj,20034.72,90.60885030119638,0,AJK,auto
sdv-id-tRrSsm,20317.08,80.30287680526652,0,KPK,auto
sdv-id-TDUmfJ,51882.69,184.42127739979233,0,AJK,auto
sdv-id-QTIrto,13578.68,142.50960986634865,0,Punjab,auto
sdv-id-keinOT,34338.78,169.8843761399576,0,GB,auto
sdv-id-daWLeZ,6754.66,426.15040959421026,0,GB,auto
sdv-id-uIaTlL,13473.32,1149.2917229606153,0,Sindh,auto
sdv-id-bwFADd,17618.5,275.91555714136047,0,GB,auto
sdv-id-mmwGnE,25987.37,120.3204378168507,0,GB,auto
sdv-id-ZlIFRM,29077.54,113.57916532550641,0,AJK,auto
sdv-id-HuirqT,15854.92,78.3869362024634,0,Punjab,auto
sdv-id-IVUIEJ,22729.83,85.92429077663384,0,Sindh,auto
sdv-id-hmDusN,25722.59,132.93479079149148,0,Balochistan,auto
sdv-id-OxhhVm,35538.91,802.6285723322117,0,GB,auto
sdv-id-EEtGqD,20060.58,304.20706752406295,0,AJK,auto
sdv-id-nhNnzv,9617.81,213.33189889346207,0,KPK,auto
sdv-id-JRLAxR,26724.09,115.79216434535832,0,Balochistan,auto
sdv-id-PfHOGe,18570.3,179.83813143540215,0,Sindh,auto
sdv-id-JvBeSW,37568.9,694.4131213648301,0,AJK,auto
sdv-id-OSVxme,31591.89,145.23570978837574,0,Balochistan,auto
sdv-id-XQJIoq,25740.83,192.93168502864776,0,Balochistan,auto
sdv-id-dKOHIJ,8382.47,258.3882486638653,0,Punjab,auto
sdv-id-kIFwWf,24786.68,452.3426880103986,0,Sindh,auto
sdv-id-lIAuqj,9887.72,45.648455570729666,0,Punjab,auto
sdv-id-MbCmNo,8600.55,49.90409032096547,0,Punjab,auto
sdv-id-srbgky,49856.65,145.13659455251326,0,AJK,auto
sdv-id-GuEkXS,23874.44,332.1044152876252,0,Sindh,auto
sdv-id-cryNmo,16478.77,73.1924359716517,0,Sindh,auto
sdv-id-vYTenB,15523.15,162.73371463092033,0,GB,auto
sdv-id-Pxinuv,13161.63,723.6860162278408,0,Balochistan,auto
sdv-id-NEemQU,16844.09,188.5358524955108,0,Sindh,auto
sdv-id-uwZtnj,5194.75,251.2769459586343,0,GB,auto
sdv-id-DLAOdh,7430.05,150.4379668637332,0,Punjab,auto
sdv-id-GOaGyi,36990.29,69.09222540286986,0,GB,auto
sdv-id-YCcRja,17440.76,807.4872299232458,0,Punjab,auto
sdv-id-nUjGJN,34444.51,888.7895905127606,0,AJK,auto
sdv-id-dNgCcv,11610.82,111.40581239999949,0,GB,auto
sdv-id-tAxPCO,13939.85,165.2903131350956,0,Balochistan,auto
sdv-id-zCBOzx,16597.64,100.72521204156321,0,GB,auto
sdv-id-mMYoYv,15530.2,535.6127014996883,1,Balochistan,auto
sdv-id-iKNtvH,8409.09,31.327309505482592,1,KPK,auto
sdv-id-YXKJNK,14679.85,255.60928728271148,0,KPK,auto
sdv-id-ptACed,13633.33,822.2410355398231,0,GB,auto
sdv-id-LFKCym,19977.35,58.39869697019064,0,KPK,auto
sdv-id-IuSRKF,34446.94,105.99641884621632,0,Punjab,auto
sdv-id-ioTLdY,22749.03,2763.459758264886,0,GB,auto
sdv-id-MpPWBQ,40310.34,310.7670596854674,0,GB,auto
sdv-id-PWvVMo,42416.77,399.12039196707957,0,AJK,auto
sdv-id-lBGJzq,37436.68,190.59974772576084,0,Punjab,auto
sdv-id-QMZJXM,20816.29,547.0675498600071,0,Punjab,auto
sdv-id-APoCAS,29365.83,160.37448472685386,0,Punjab,auto
sdv-id-GPUyxa,23582.84,338.79225173876546,0,Sindh,auto
sdv-id-niAGgF,58087.98,117.27400894413752,0,Balochistan,auto
sdv-id-ZRyajI,43411.7,21.268118582323428,0,Punjab,auto
sdv-id-JBFktu,38071.88,116.1584597822415,0,GB,auto
sdv-id-CKrADP,14340.07,747.7733168667405,0,GB,auto
sdv-id-fNYFqp,15327.28,181.78883419339184,0,AJK,auto
sdv-id-TaIsql,16845.25,858.7717512828181,0,AJK,auto
sdv-id-fEpxXh,9240.96,377.0633735653983,0,KPK,auto
sdv-id-TYyivd,23826.74,270.29040839298966,0,AJK,auto
sdv-id-HtvSDZ,45261.55,104.97596285264058,0,GB,auto
sdv-id-AblCNX,24300.28,109.23159760287639,0,GB,auto
sdv-id-SSonWG,13483.78,269.0622413399107,0,Punjab,auto
sdv-id-yBUchJ,3728.21,786.7879466076116,0,Sindh,auto
sdv-id-EagQUD,30215.6,201.33895535409843,0,AJK,auto
sdv-id-kpNhzh,27642.29,318.0378086396947,0,Balochistan,auto
sdv-id-BLOXbA,18260.27,45.17298972912835,0,GB,auto
sdv-id-dzFczz,3098.89,305.33295914535336,0,AJK,auto
sdv-id-GVeMra,27642.45,262.80763902117826,0,KPK,auto
sdv-id-nnjMnP,11482.93,83.45387943407813,0,GB,auto
sdv-id-qBQTmP,45086.6,760.7809705889052,0,Balochistan,auto
sdv-id-ZtRTok,14893.4,176.95890565623094,0,GB,auto
sdv-id-CTICIS,10125.32,198.20231725222342,0,Punjab,auto
sdv-id-iCHDAZ,58034.54,78.91756182750125,0,Sindh,auto
sdv-id-aBqbbc,23279.46,630.7572948263842,0,Punjab,auto
sdv-id-zbCIRA,17649.43,202.10056257227671,0,Sindh,auto
sdv-id-dtdMeA,43913.59,165.47647740419387,0,Balochistan,auto
sdv-id-QEfPvv,13097.35,146.6422842660072,0,AJK,auto
sdv-id-xgFsOu,32643.72,177.13760037132218,0,Balochistan,auto
sdv-id-QXDyou,18394.56,27.970894141477665,0,GB,auto
sdv-id-DoKKmj,17739.88,344.46796362195306,0,Punjab,auto
sdv-id-mnGKle,18925.84,161.91120181853086,0,Balochistan,auto
sdv-id-xoUSps,25391.5,855.7075103967035,0,GB,auto
sdv-id-cUzqGx,32749.89,807.7779679484424,0,Punjab,auto
sdv-id-reCZSk,9435.45,261.990297438486,0,GB,auto
sdv-id-CDKZlR,14483.81,511.3711258414897,0,Punjab,auto
sdv-id-lQeefQ,12865.24,115.22591469351772,0,KPK,auto
sdv-id-yKyKOi,11793.99,322.9162892779012,0,GB,auto
sdv-id-DczvpL,14275.67,13.970938898532872,0,KPK,auto
sdv-id-ogpant,42270.99,320.8454990747216,0,AJK,auto
sdv-id-kiYJkS,59876.68,413.1585568516757,0,GB,auto
sdv-id-YwHjtp,15843.37,961.5088589671208,0,AJK,auto
sdv-id-RBaWDs,12594.17,309.5414782472371,0,GB,auto
sdv-id-eUAyFN,11944.83,440.35204279534486,0,Sindh,auto
sdv-id-nTxAPt,17122.15,348.5641521231927,0,AJK,auto
sdv-id-EPQFMH,22585.97,235.72188702953363,0,Sindh,auto
sdv-id-pgUIbU,25604.64,171.05795799067747,0,Balochistan,auto
sdv-id-rykRJF,44442.26,577.7194393089311,0,Sindh,auto
sdv-id-DdRoDZ,23456.61,28.29754348401585,0,Sindh,auto
sdv-id-ghyVuQ,36985.87,643.8310253724572,0,Sindh,auto
sdv-id-HqUqBd,24270.37,583.9272132698502,0,Sindh,auto
sdv-id-PwKzBt,14960.69,104.79899188078171,0,Punjab,auto
sdv-id-gHxYbB,11549.42,621.3324414127451,0,Punjab,auto
sdv-id-qWXWvx,10296.43,215.6043670548315,0,Punjab,auto
sdv-id-XRFWjM,19592.51,115.7875676967386,0,Balochistan,auto
sdv-id-WzsuAh,19862.94,783.8880359096515,0,Sindh,auto
sdv-id-mXnWZl,24998.07,121.27625343921179,0,KPK,auto
sdv-id-JdfMpl,51959.62,483.47377807792736,0,Sindh,auto
sdv-id-pUJbRk,23798.24,310.6386408146543,0,KPK,auto
sdv-id-ZjaWOH,24739.87,85.45514532688463,0,Sindh,auto
sdv-id-TUMfod,45226.83,670.944644546359,0,Balochistan,auto
sdv-id-zLbTwS,10977.19,325.2694860806543,0,GB,auto
sdv-id-cGHyhX,10827.04,245.78079066215403,0,Punjab,auto
sdv-id-xQmXVL,21922.47,289.06714342342997,0,KPK,auto
sdv-id-fIjXXd,11806.82,102.52824746264469,0,Balochistan,auto
sdv-id-ITvRjl,26715.67,142.03730422067338,0,KPK,auto
sdv-id-IleUal,12461.13,424.0868016544989,0,Sindh,auto
sdv-id-WdoLHp,22321.72,807.8992045557874,0,Balochistan,auto
sdv-id-RPUVdM,26563.49,511.4107719358346,0,Punjab,auto
sdv-id-vVCXcS,19725.37,328.995931658546,0,Balochistan,auto
sdv-id-nrJieR,26011.29,486.05077421035253,0,Punjab,auto
sdv-id-uvvRaT,17917.72,922.1121328097363,0,AJK,auto
sdv-id-tMZloV,17109.33,160.98555170273664,0,Balochistan,auto
sdv-id-JTfQiN,7537.74,413.82478361099504,0,GB,auto
sdv-id-DdrgJZ,9219.02,448.8934778023833,0,KPK,auto
sdv-id-FhowDF,34336.61,1082.925884770311,0,Balochistan,auto
sdv-id-bVIawi,41903.45,594.2616285291145,0,Balochistan,auto
sdv-id-kwBGXR,23025.71,723.5705254312705,0,Punjab,auto
sdv-id-OaWTCA,9692.75,134.9262888059811,0,AJK,auto
sdv-id-UOHmcf,15952.93,136.09096465000027,0,AJK,auto
sdv-id-LsOzkz,9682.43,484.3620804236864,0,Punjab,auto
sdv-id-QHPvqE,20532.77,1083.426632179321,0,AJK,auto
sdv-id-FMcdvJ,17452.27,77.43169516117979,0,Punjab,auto
sdv-id-qNIWxu,11094.07,318.43628061691584,0,Punjab,auto
sdv-id-MHhtKU,12074.09,375.44018202156303,0,Balochistan,auto
sdv-id-zbNFDH,89665.29,83.92819611352452,0,Balochistan,auto
sdv-id-fGIRwJ,50596.87,465.7508247435557,0,GB,auto
sdv-id-RNbVHY,19692.14,133.64439842215933,0,Sindh,auto
sdv-id-TBMmuI,19513.71,88.47830366596054,0,Balochistan,auto
sdv-id-xhfKoX,57843.39,217.19480747725137,0,Balochistan,auto
sdv-id-mZUYgY,19293.08,312.9820697390905,0,GB,auto
sdv-id-ATWLCq,16828.55,159.79731803454146,0,Balochistan,auto
sdv-id-zhaJoL,24306.82,296.15402643286876,0,AJK,auto
sdv-id-Ppwcpv,17825.22,1262.3017657288938,0,Punjab,auto
sdv-id-IxdgPq,23595.24,144.7967298451934,0,GB,auto
sdv-id-vvgMZS,112470.01,153.01065363807749,0,Balochistan,auto
sdv-id-xfGMli,11006.87,178.5683072542071,0,Punjab,auto
sdv-id-BYhYvC,17093.04,205.7623677789537,0,KPK,auto
sdv-id-oIEXgr,19927.3,123.82394593668639,0,GB,auto
sdv-id-kjzBpp,3893.87,82.31132496154132,0,AJK,auto
sdv-id-FEgPbl,18030.78,864.021698587605,0,AJK,auto
sdv-id-pJGLbq,23270.45,622.8094020723659,0,AJK,auto
sdv-id-VUGKIb,17428.5,547.2600345209574,0,Sindh,auto
sdv-id-ofVjAT,20447.17,889.4397290019109,0,Sindh,auto
sdv-id-FWcppR,27103.89,182.45965760133086,0,GB,auto
sdv-id-esHsbu,87852.32,395.9771461828137,0,Sindh,auto
sdv-id-CqPYqf,17062.27,164.03916283891812,0,KPK,auto
sdv-id-xinxYN,22611.34,86.02886453273226,0,AJK,auto
sdv-id-eBsQNm,14121.12,238.70338824049344,0,AJK,auto
sdv-id-eoYWoN,21983.16,103.41540064624883,0,KPK,auto
sdv-id-XrbegT,10939.87,623.8005544309909,0,AJK,auto
sdv-id-xhjrts,13663.37,198.98518397026788,0,Punjab,auto
sdv-id-MIDKGu,21351.13,221.58489419961373,0,Punjab,auto
sdv-id-GecEDx,25793.78,115.97057176991083,0,Balochistan,auto
sdv-id-XOCzaY,37144.45,1204.3776727286884,0,KPK,auto
sdv-id-EXNaUf,17311.86,115.12162822795804,0,GB,auto
sdv-id-qZhpUG,16137.33,674.0347415809593,0,Sindh,auto
sdv-id-DOiZwo,17783.85,354.81358321222797,0,GB,auto
sdv-id-GVwQqb,21135.08,334.0479357821467,0,KPK,auto
sdv-id-mBcLwa,26686.99,508.62577745336745,0,GB,auto
sdv-id-lOXFgA,35378.0,652.3566593998655,0,Sindh,auto
sdv-id-FWFgcd,34488.26,287.4571672443763,0,KPK,auto
sdv-id-XTTBRg,28418.7,358.1949928531026,0,GB,auto
sdv-id-dRbsFx,31854.77,1711.7876366221421,0,GB,auto
sdv-id-zdQewd,13383.39,204.403196240213,0,Punjab,auto
sdv-id-sfjRUD,16859.26,237.4691880861011,0,GB,auto
sdv-id-QpmmyM,25754.21,523.2195622398712,0,Sindh,auto
sdv-id-jNZPGD,44053.03,556.9853938381102,0,GB,auto
sdv-id-KgtMKZ,12919.34,157.01031251830318,0,KPK,auto
sdv-id-IwtIAF,21512.1,57.02832110043942,0,Balochistan,auto
sdv-id-GVlxsL,34551.14,187.5961251433187,0,Punjab,auto
sdv-id-BlrUOn,36885.15,502.8173373412857,0,KPK,auto
sdv-id-DOABIW,19316.02,218.56863083346738,0,GB,auto
sdv-id-FZRmCP,8364.68,21.03512595541185,0,GB,auto
sdv-id-QDIhCV,93483.92,826.0275248403098,0,Sindh,auto
sdv-id-VuJcYE,20656.42,385.3499818645816,0,GB,auto
sdv-id-ODNnmr,26144.27,150.65573309209202,0,Balochistan,auto
sdv-id-bmcsis,11980.62,89.71480214466268,0,Punjab,auto
sdv-id-wZtotQ,10717.63,698.4530009204782,0,GB,auto
sdv-id-vLjLla,24695.06,144.1026359036171,0,Balochistan,auto
sdv-id-QUDsPk,12628.13,426.39805403859714,0,GB,auto
sdv-id-iEoSNw,8414.37,389.3654417244375,0,KPK,auto
sdv-id-sNabrx,9129.76,127.49034779198304,0,Punjab,auto
sdv-id-kcWsMQ,14025.59,407.9249851075965,0,GB,auto
sdv-id-GhygGv,30051.68,209.5132330526375,0,AJK,auto
sdv-id-sxPEVX,58212.87,216.2490470237459,0,AJK,auto
sdv-id-JtUzkT,23163.5,77.90055332039027,0,Balochistan,auto
sdv-id-jwELsH,6787.22,168.30284172423842,0,GB,auto
sdv-id-fSrYww,17783.08,462.40503912948384,0,GB,auto
sdv-id-zviEWJ,25561.09,116.70000244775116,0,Punjab,auto
sdv-id-mnQodv,23649.52,381.64479578655613,0,AJK,auto
sdv-id-kVHJYq,16087.96,110.81744137667653,0,AJK,auto
sdv-id-yRQRXs,14549.48,699.8940502627574,0,Balochistan,auto
sdv-id-OzzLMP,55049.76,167.75325492364428,0,GB,auto
sdv-id-IMYrpN,33249.63,475.5500177291625,0,Balochistan,auto
sdv-id-rdXKmd,16047.69,1690.4330435876607,0,KPK,auto
sdv-id-KOnfJv,46162.79,207.3660235661552,0,Sindh,auto
sdv-id-WbGHRX,34039.0,82.57275935178735,0,Sindh,auto
sdv-id-vSEquE,13168.31,339.3171315530287,0,AJK,auto
sdv-id-uXnKhf,28457.69,85.93808072249297,0,Balochistan,auto
sdv-id-XEULFC,15240.43,125.44225354136324,0,AJK,auto
sdv-id-YQtkrY,21986.78,217.23330440944144,0,Sindh,auto
sdv-id-cdQnnL,16893.95,337.8416073461015,0,GB,auto
sdv-id-YIhxrc,14079.63,817.6343317512568,0,GB,auto
sdv-id-vEOQht,34474.06,203.4281321517569,0,Sindh,auto
sdv-id-WhzBtH,44023.31,224.39861773595405,0,Balochistan,auto
sdv-id-JGctrO,20324.14,347.19607457775135,0,AJK,auto
sdv-id-uPTrXo,7469.33,369.3280758100416,0,Punjab,auto
sdv-id-HSvsyt,23934.5,861.6822917307111,0,KPK,auto
sdv-id-IwUDKr,17772.61,154.37442182543788,0,AJK,auto
sdv-id-IMOVga,13295.27,960.8940572142345,0,GB,auto
sdv-id-Eojtko,11221.26,170.68878964840695,0,GB,auto
sdv-id-wBQOAW,37551.56,115.88582106098492,0,GB,auto
sdv-id-MtUvHK,20542.93,142.2093912533738,0,Sindh,auto
sdv-id-skxbKs,18962.09,1535.9089433915435,0,GB,auto
sdv-id-qbSBhL,8943.6,363.59548040018507,0,KPK,auto
sdv-id-diCqoM,59359.26,208.74271982775852,0,KPK,auto
sdv-id-JOSFMA,20857.6,291.2867501256727,0,GB,auto
sdv-id-fpyjue,28348.63,138.26604131873958,0,Balochistan,auto
sdv-id-VLOpcH,17654.63,257.6611163103348,0,Punjab,auto
sdv-id-jLxuiK,12205.24,238.9751650901338,0,AJK,auto
sdv-id-EmBiKZ,29882.16,85.04058507949449,0,Punjab,auto
sdv-id-mUcakb,44817.74,320.9345591417285,0,Balochistan,auto
sdv-id-yFoxCw,21413.9,153.8075975925198,0,Punjab,auto
sdv-id-SOJRIo,10338.97,165.0354864272404,0,AJK,auto
sdv-id-cAtKdO,18342.97,68.26827613778674,0,GB,auto
sdv-id-LZdoSK,14831.83,539.2509488821893,0,KPK,auto
sdv-id-QKOoAk,17594.61,158.27726379411092,0,Punjab,auto
sdv-id-gvNjeV,41716.02,808.0485956359279,0,Balochistan,auto
sdv-id-fRURWu,21594.74,302.80164220858643,0,GB,auto
sdv-id-Yeqlfq,15678.83,155.99474046388585,0,Balochistan,auto
sdv-id-yuTYdl,8406.21,498.0147014053044,0,AJK,auto
sdv-id-xsviGN,23794.53,683.026073571652,0,AJK,auto
sdv-id-sXMjWs,17174.99,411.47618345686163,0,Sindh,auto
sdv-id-GdFrAx,22899.08,197.4542126893655,0,Sindh,auto
sdv-id-bZWirX,10756.1,220.66441531351668,0,GB,auto
sdv-id-bwmuCD,19265.77,94.59270820179181,0,KPK,auto
sdv-id-OjOSsg,31727.25,525.2777116593466,0,GB,auto
sdv-id-MBcPCL,18495.44,126.57561471666064,0,KPK,auto
sdv-id-iJrapx,30527.14,270.1950279341307,0,GB,auto
sdv-id-coKvhQ,10844.32,421.27939851001065,0,GB,auto
sdv-id-okddqo,33656.55,286.11178565149476,0,AJK,auto
sdv-id-LkVxIx,25951.79,46.61087887548157,0,AJK,auto
sdv-id-IyvkiD,36614.29,162.39270076144555,0,GB,auto
sdv-id-prftom,19351.18,484.8045078533336,0,AJK,auto
sdv-id-pfhrAv,15593.28,76.91830696846587,0,Punjab,auto
sdv-id-zjiLSV,47919.14,120.79705282060695,0,AJK,auto
sdv-id-llIZMV,23976.57,153.6975653161855,0,Balochistan,auto
sdv-id-qsUeXT,8171.2,834.0124780738245,0,Punjab,auto
sdv-id-fNkZHc,19992.83,729.3895952932854,0,KPK,auto
sdv-id-mapTXW,8099.19,286.4631419803639,0,KPK,auto
sdv-id-xbhtKO,26711.68,145.10413072163655,0,GB,auto
sdv-id-jiyGDH,19657.12,487.79319132776163,0,Punjab,auto
sdv-id-VsuwdM,22049.55,445.2537939671887,0,KPK,auto
sdv-id-fFSByp,11959.21,119.72430994898198,0,KPK,auto
sdv-id-ikFArV,22867.52,53.833363019201826,0,AJK,auto
sdv-id-zrytMg,20240.79,324.6572699426166,0,GB,auto
sdv-id-sgJYLY,11598.38,139.9622046594128,0,KPK,auto
sdv-id-DtMMAb,37188.93,135.06074077810763,0,Balochistan,auto
sdv-id-ABRTBw,20117.61,26.7450254127086,0,Sindh,auto
sdv-id-HMoKIs,17739.46,122.45558110070628,0,Punjab,auto
sdv-id-gZomdy,20179.02,266.9834070016466,0,Sindh,auto
sdv-id-eJZNpO,42177.71,583.917732682072,0,GB,auto
sdv-id-zigTiK,40899.09,103.72165236053705,0,Balochistan,auto
sdv-id-HypHtj,4379.29,135.64853722035312,0,GB,auto
sdv-id-IbIsqR,24870.5,170.6054753921747,0,GB,auto
sdv-id-urUEZp,20648.12,113.95178115424169,0,GB,auto
sdv-id-AGsLWu,56154.79,810.8514021317965,0,GB,auto
sdv-id-nYNBwO,14979.65,510.6405460014944,0,AJK,auto
sdv-id-qaoRCM,24381.55,361.92172572153294,0,AJK,auto
sdv-id-WjghRJ,42230.72,520.3377508458514,0,Balochistan,auto
sdv-id-GdiGaQ,18850.7,129.1629533084802,0,KPK,auto
sdv-id-hwBMFe,19249.33,34.25278906138965,0,Punjab,auto
