policy_id,premium,claim_amount,fraud_flag,region,insurance_type
AUTO-002975,23222.5,15253.27,0,Balochistan,auto
AUTO-002976,41433.85,15196.4,0,AJK,auto
AUTO-002977,14426.79,3231.35,0,Sindh,auto
AUTO-002978,28904.13,12330.54,0,GB,auto
AUTO-002979,24340.7,4012.63,0,KPK,auto
AUTO-002980,25134.84,2906.97,0,Balochistan,auto
AUTO-002981,41613.37,7651.33,0,Sindh,auto
AUTO-002982,31768.99,3930.66,0,GB,auto
AUTO-002983,25447.22,15252.43,0,Sindh,auto
AUTO-002984,9629.21,15547.08,0,AJK,auto
AUTO-002985,13629.3,1768.52,1,Sindh,auto
AUTO-002986,20715.67,4177.04,0,Punjab,auto
AUTO-002987,23079.18,2520.39,0,Punjab,auto
AUTO-002988,12517.69,5596.5,1,Punjab,auto
AUTO-002989,73558.65,11662.58,0,GB,auto
AUTO-002990,47013.83,6675.3,0,Sindh,auto
AUTO-002991,29764.13,5055.3,0,GB,auto
AUTO-002992,22834.29,22928.62,0,GB,auto
AUTO-002993,19809.08,1281.92,0,KPK,auto
AUTO-002994,13684.8,21796.34,0,Balochistan,auto
AUTO-002995,22896.52,5242.58,0,Punjab,auto
AUTO-002996,25056.19,7612.24,0,Punjab,auto
AUTO-002997,11838.59,5314.05,0,Punjab,auto
AUTO-002998,26032.17,27842.27,0,AJK,auto
AUTO-002999,20381.25,3026.67,0,AJK,auto
AUTO-003000,8485.35,8179.52,0,Punjab,auto
AUTO-003001,14325.66,12356.67,0,Punjab,auto
AUTO-003002,17911.48,2233.22,1,GB,auto
AUTO-003003,56604.5,3881.91,0,AJK,auto
AUTO-003004,29093.69,7197.27,0,Balochistan,auto
AUTO-003005,11296.62,3986.5,1,KPK,auto
AUTO-003006,28085.77,4219.73,1,Balochistan,auto
AUTO-003007,10161.36,6124.85,0,GB,auto
AUTO-003008,37848.46,13625.05,0,KPK,auto
AUTO-003009,17403.69,6159.96,1,Sindh,auto
AUTO-003010,21019.0,19201.45,0,Sindh,auto
AUTO-003011,42740.33,3647.49,0,Balochistan,auto
AUTO-003012,11572.86,2976.38,0,AJK,auto
AUTO-003013,10953.79,37838.27,0,Punjab,auto
AUTO-003014,16451.97,4786.88,0,Sindh,auto
AUTO-003015,37019.11,2839.18,0,GB,auto
AUTO-003016,10304.41,2010.94,0,AJK,auto
AUTO-003017,5345.03,19150.47,0,AJK,auto
AUTO-003018,17578.3,6166.93,0,KPK,auto
AUTO-003019,29023.77,6614.58,0,Sindh,auto
AUTO-003020,40140.09,7134.08,0,Balochistan,auto
AUTO-003021,17473.13,18221.44,0,GB,auto
AUTO-003022,17931.01,7019.0,0,AJK,auto
AUTO-003023,39220.32,52851.59,1,Balochistan,auto
AUTO-003024,8648.4,9018.28,0,Balochistan,auto
AUTO-003025,18137.55,18947.51,0,GB,auto
AUTO-003026,24226.73,15431.9,0,Sindh,auto
AUTO-003027,27573.47,7870.23,0,GB,auto
AUTO-003028,17070.32,5066.59,0,Balochistan,auto
AUTO-003029,22409.06,10567.84,0,Balochistan,auto
AUTO-003030,6347.63,12186.44,0,Punjab,auto
AUTO-003031,15849.22,5125.23,0,GB,auto
AUTO-003032,27632.68,9256.41,0,Balochistan,auto
AUTO-003033,13478.53,21784.72,0,Punjab,auto
AUTO-003034,22685.75,42444.74,0,Sindh,auto
AUTO-003035,27541.14,16050.5,0,Balochistan,auto
AUTO-003036,18559.28,35961.63,0,AJK,auto
AUTO-003037,23986.15,4897.6,0,GB,auto
AUTO-003038,13611.0,14207.22,1,Balochistan,auto
AUTO-003039,19864.6,23642.84,0,Punjab,auto
AUTO-003040,29884.88,3955.78,0,AJK,auto
AUTO-003041,23824.9,5494.64,0,Sindh,auto
AUTO-003042,16427.87,32543.2,0,GB,auto
AUTO-003043,24639.55,3714.21,0,KPK,auto
AUTO-003044,31486.21,2771.37,0,KPK,auto
AUTO-003045,7903.25,27512.21,0,Punjab,auto
AUTO-003046,39321.91,21108.07,0,Sindh,auto
AUTO-003047,18617.79,11449.44,0,Sindh,auto
AUTO-003048,27248.26,7812.12,0,Balochistan,auto
AUTO-003049,40079.63,5705.47,0,KPK,auto
AUTO-003050,11094.04,10153.35,0,Balochistan,auto
AUTO-003051,15448.69,28676.85,0,Sindh,auto
AUTO-003052,19067.22,9807.01,0,Punjab,auto
AUTO-003053,14885.21,45870.04,0,Punjab,auto
AUTO-003054,52442.27,3950.69,0,AJK,auto
AUTO-003055,14351.56,7976.5,0,Punjab,auto
AUTO-003056,16684.35,6012.24,0,KPK,auto
AUTO-003057,24396.49,3401.21,0,AJK,auto
AUTO-003058,12075.4,7169.08,0,KPK,auto
AUTO-003059,18072.73,11314.76,0,Balochistan,auto
AUTO-003060,25815.4,12324.99,0,Balochistan,auto
AUTO-003061,18649.41,45998.39,1,Punjab,auto
AUTO-003062,21021.62,11749.59,0,AJK,auto
AUTO-003063,16904.48,20335.22,0,KPK,auto
AUTO-003064,10329.56,8543.07,0,KPK,auto
AUTO-003065,25868.9,31021.77,0,Sindh,auto
AUTO-003066,52969.23,55202.27,0,Punjab,auto
AUTO-003067,22230.06,12392.76,0,GB,auto
AUTO-003068,24652.46,3662.4,0,Balochistan,auto
AUTO-003069,31143.52,5223.67,0,GB,auto
AUTO-003070,11676.51,10153.23,0,Sindh,auto
AUTO-003071,51598.99,11674.92,0,Balochistan,auto
AUTO-003072,24371.37,14167.98,0,Balochistan,auto
AUTO-003073,49807.88,11709.53,0,KPK,auto
AUTO-003074,15267.53,8148.49,0,Balochistan,auto
AUTO-003075,54667.84,4870.94,0,AJK,auto
AUTO-003076,32453.96,11169.15,0,Balochistan,auto
AUTO-003077,29042.63,35738.72,0,AJK,auto
AUTO-003078,24760.68,18323.56,0,Balochistan,auto
AUTO-003079,19452.59,12428.69,0,Sindh,auto
AUTO-003080,40145.51,18465.39,0,KPK,auto
AUTO-003081,23627.82,6021.84,0,Sindh,auto
AUTO-003082,8237.61,5395.86,0,KPK,auto
AUTO-003083,12599.43,4454.95,0,Sindh,auto
AUTO-003084,20071.92,7330.29,0,Punjab,auto
AUTO-003085,25719.37,5781.37,0,Balochistan,auto
AUTO-003086,21411.98,21303.35,0,Balochistan,auto
AUTO-003087,40517.34,5539.95,0,Punjab,auto
AUTO-003088,8303.64,4263.4,0,Punjab,auto
AUTO-003089,23665.98,38332.82,0,AJK,auto
AUTO-003090,8875.15,5647.11,0,Sindh,auto
AUTO-003091,32204.33,9162.03,0,Balochistan,auto
AUTO-003092,21010.35,11626.69,0,AJK,auto
AUTO-003093,27168.27,3263.79,1,GB,auto
AUTO-003094,14300.62,21772.15,0,Balochistan,auto
AUTO-003095,41761.6,13489.88,0,Punjab,auto
AUTO-003096,37081.09,28189.57,0,AJK,auto
AUTO-003097,29488.99,4706.14,0,GB,auto
AUTO-003098,20645.27,8771.83,0,AJK,auto
AUTO-003099,29434.67,8362.27,0,AJK,auto
AUTO-003100,15468.39,10007.71,0,Sindh,auto
AUTO-003101,33785.19,2530.84,0,GB,auto
AUTO-003102,50248.72,8854.39,0,AJK,auto
AUTO-003103,37620.53,2588.49,0,Balochistan,auto
AUTO-003104,15293.74,10793.15,0,Sindh,auto
AUTO-003105,26389.16,1475.98,0,Balochistan,auto
AUTO-003106,11538.32,1842.23,0,GB,auto
AUTO-003107,29324.98,15597.08,1,AJK,auto
AUTO-003108,27592.57,5231.9,0,AJK,auto
AUTO-003109,8648.07,3676.49,0,GB,auto
AUTO-003110,12321.59,22396.87,0,Balochistan,auto
AUTO-003111,19118.86,10531.24,0,KPK,auto
AUTO-003112,18950.21,16279.67,0,AJK,auto
AUTO-003113,12031.24,7094.01,0,AJK,auto
AUTO-003114,26755.34,69127.16,0,Sindh,auto
AUTO-003115,24977.65,4995.98,0,Balochistan,auto
AUTO-003116,19987.56,32715.24,0,AJK,auto
AUTO-003117,15094.78,7714.89,0,Balochistan,auto
AUTO-003118,37210.77,2156.82,0,Sindh,auto
AUTO-003119,50397.84,11923.65,0,Balochistan,auto
AUTO-003120,17295.8,10423.42,0,Balochistan,auto
AUTO-003121,16218.64,3494.49,0,Sindh,auto
AUTO-003122,28158.48,3874.7,0,AJK,auto
AUTO-003123,18416.19,7944.55,0,Balochistan,auto
AUTO-003124,20543.53,10719.27,0,KPK,auto
AUTO-003125,31882.95,1122.67,0,AJK,auto
AUTO-003126,8478.78,18816.65,0,Sindh,auto
AUTO-003127,42580.48,5455.62,0,Punjab,auto
AUTO-003128,22841.64,2792.25,0,GB,auto
AUTO-003129,17930.41,17203.24,0,KPK,auto
AUTO-003130,21065.31,7951.42,0,AJK,auto
AUTO-003131,21616.55,21438.26,0,GB,auto
AUTO-003132,9268.71,11502.98,0,Sindh,auto
AUTO-003133,46512.16,8093.27,0,KPK,auto
AUTO-003134,22486.33,7171.11,0,AJK,auto
AUTO-003135,27487.9,11922.35,0,GB,auto
AUTO-003136,35446.33,5820.7,0,Punjab,auto
AUTO-003137,13219.11,4096.72,0,AJK,auto
AUTO-003138,27909.88,13199.41,1,Punjab,auto
AUTO-003139,19267.59,7218.55,0,Punjab,auto
AUTO-003140,33637.12,8323.63,0,Balochistan,auto
AUTO-003141,7603.67,19370.45,0,Sindh,auto
AUTO-003142,20961.71,7397.51,0,Balochistan,auto
AUTO-003143,16294.61,8201.13,0,Punjab,auto
AUTO-003144,27340.69,5015.46,0,Sindh,auto
AUTO-003145,27862.09,11436.81,0,Sindh,auto
AUTO-003146,15462.72,10719.96,0,Sindh,auto
AUTO-003147,15427.59,16657.57,0,KPK,auto
AUTO-003148,20840.79,5098.48,0,AJK,auto
AUTO-003149,14068.29,5618.09,0,Punjab,auto
AUTO-003150,33556.7,15270.99,0,Sindh,auto
AUTO-003151,18313.55,9914.67,0,GB,auto
AUTO-003152,5148.73,3924.62,0,KPK,auto
AUTO-003153,18262.21,23045.9,0,KPK,auto
AUTO-003154,13104.72,2082.32,0,GB,auto
AUTO-003155,9743.56,15175.35,0,Punjab,auto
AUTO-003156,11864.27,2944.9,0,Balochistan,auto
AUTO-003157,23264.97,36630.29,0,KPK,auto
AUTO-003158,42801.16,2355.06,1,Punjab,auto
AUTO-003159,25760.36,20369.63,0,KPK,auto
AUTO-003160,16264.63,7590.8,0,Punjab,auto
AUTO-003161,27665.8,6043.38,0,Sindh,auto
AUTO-003162,17508.73,9398.61,0,Balochistan,auto
AUTO-003163,15563.75,13433.68,0,GB,auto
AUTO-003164,12367.39,3930.33,0,KPK,auto
AUTO-003165,9173.6,4219.07,0,GB,auto
AUTO-003166,18124.83,13625.3,0,KPK,auto
AUTO-003167,23837.77,2067.56,0,KPK,auto
AUTO-003168,20987.62,5077.72,0,AJK,auto
AUTO-003169,17890.35,92276.94,0,AJK,auto
AUTO-003170,13727.1,3735.32,0,GB,auto
AUTO-003171,29855.46,20297.28,0,Sindh,auto
AUTO-003172,11400.75,5070.73,0,KPK,auto
AUTO-003173,32468.12,12176.17,0,Balochistan,auto
AUTO-003174,13344.93,13677.19,0,AJK,auto
AUTO-003175,15120.13,19993.56,0,Punjab,auto
AUTO-003176,10578.8,6903.59,0,Punjab,auto
AUTO-003177,17142.21,39779.53,0,Punjab,auto
AUTO-003178,35869.99,5057.01,0,Sindh,auto
AUTO-003179,28504.41,9772.98,0,KPK,auto
AUTO-003180,35925.8,9859.8,0,KPK,auto
AUTO-003181,28597.41,3302.47,0,GB,auto
AUTO-003182,12684.87,6446.56,0,AJK,auto
AUTO-003183,18668.73,9220.74,0,Punjab,auto
AUTO-003184,14911.69,5734.77,0,Sindh,auto
AUTO-003185,42842.57,57110.27,0,GB,auto
AUTO-003186,12107.81,4142.69,0,Balochistan,auto
AUTO-003187,34435.69,20817.3,0,KPK,auto
AUTO-003188,34422.89,16077.37,0,KPK,auto
AUTO-003189,54984.69,8013.72,0,Sindh,auto
AUTO-003190,17946.61,4055.51,0,GB,auto
AUTO-003191,31450.21,4382.59,1,GB,auto
AUTO-003192,68928.56,5354.14,0,AJK,auto
AUTO-003193,16174.31,1941.87,0,Sindh,auto
AUTO-003194,10223.86,3630.87,0,GB,auto
AUTO-003195,8604.11,2475.06,0,AJK,auto
AUTO-003196,31456.35,23782.37,0,GB,auto
AUTO-003197,8590.61,13290.04,0,KPK,auto
AUTO-003198,18285.08,15195.87,0,AJK,auto
AUTO-003199,27409.82,12978.71,0,GB,auto
AUTO-003200,24163.24,9261.06,0,AJK,auto
AUTO-003201,27247.65,26070.1,0,AJK,auto
AUTO-003202,24615.83,4971.07,0,GB,auto
AUTO-003203,41749.09,8824.93,0,AJK,auto
AUTO-003204,13682.07,14730.08,0,Punjab,auto
AUTO-003205,15701.36,2815.89,0,Punjab,auto
AUTO-003206,14968.01,96497.38,0,GB,auto
AUTO-003207,33359.43,8290.39,0,Punjab,auto
AUTO-003208,34551.26,9077.84,0,Punjab,auto
AUTO-003209,27601.15,22148.0,0,Sindh,auto
AUTO-003210,39804.96,16847.61,0,Balochistan,auto
AUTO-003211,12221.84,8353.72,0,GB,auto
AUTO-003212,50696.5,8992.12,0,AJK,auto
AUTO-003213,47175.0,2432.52,0,Sindh,auto
AUTO-003214,31818.75,5191.76,0,GB,auto
AUTO-003215,53685.57,12255.97,0,Punjab,auto
AUTO-003216,9620.85,11557.78,0,AJK,auto
AUTO-003217,16945.81,21524.19,0,Balochistan,auto
AUTO-003218,15250.21,7358.41,0,GB,auto
AUTO-003219,31594.54,2670.9,0,AJK,auto
AUTO-003220,13028.96,18871.05,0,KPK,auto
AUTO-003221,32168.65,25562.24,0,KPK,auto
AUTO-003222,43707.2,16623.88,0,GB,auto
AUTO-003223,31182.16,7108.83,0,Sindh,auto
AUTO-003224,25384.03,18685.61,0,Balochistan,auto
AUTO-003225,13440.98,125885.54,0,Sindh,auto
AUTO-003226,14422.93,8885.02,0,AJK,auto
AUTO-003227,41143.02,2837.31,0,Balochistan,auto
AUTO-003228,32522.08,5069.37,0,GB,auto
AUTO-003229,21600.9,13364.82,0,Sindh,auto
AUTO-003230,17872.98,2244.32,0,AJK,auto
AUTO-003231,7999.19,9279.12,1,Punjab,auto
AUTO-003232,12894.73,10984.82,0,AJK,auto
AUTO-003233,57280.16,27669.82,0,Sindh,auto
AUTO-003234,11611.74,23113.12,0,GB,auto
AUTO-003235,24215.3,16182.21,0,GB,auto
AUTO-003236,36450.92,1436.34,0,Balochistan,auto
AUTO-003237,11760.93,16930.0,0,Balochistan,auto
AUTO-003238,24157.62,14248.55,0,Punjab,auto
AUTO-003239,35205.51,9944.31,0,Sindh,auto
AUTO-003240,22164.55,2030.06,0,GB,auto
AUTO-003241,92429.51,4352.83,0,GB,auto
AUTO-003242,9563.42,3186.06,0,Punjab,auto
AUTO-003243,37397.69,1616.46,0,KPK,auto
AUTO-003244,20203.26,8084.21,0,GB,auto
AUTO-003245,32401.5,4280.15,0,AJK,auto
AUTO-003246,27464.61,66187.34,0,KPK,auto
AUTO-003247,15266.59,7079.67,0,KPK,auto
AUTO-003248,24698.51,22811.1,0,Punjab,auto
AUTO-003249,8699.75,2309.35,0,Punjab,auto
AUTO-003250,29780.94,5302.47,0,AJK,auto
AUTO-003251,25567.55,8756.21,0,Punjab,auto
AUTO-003252,30312.94,3918.55,0,Punjab,auto
AUTO-003253,37386.28,5780.47,0,Punjab,auto
AUTO-003254,26471.13,6806.54,0,GB,auto
AUTO-003255,23719.31,6720.2,0,Punjab,auto
AUTO-003256,14178.27,35742.47,0,Punjab,auto
AUTO-003257,15427.23,10966.29,0,KPK,auto
AUTO-003258,39869.52,11891.85,0,KPK,auto
AUTO-003259,45169.06,12478.02,0,AJK,auto
AUTO-003260,19554.19,13228.13,0,Balochistan,auto
AUTO-003261,22538.98,7583.2,0,AJK,auto
AUTO-003262,14012.33,6269.19,0,GB,auto
AUTO-003263,39591.84,9259.94,0,GB,auto
AUTO-003264,30721.21,20443.97,0,GB,auto
AUTO-003265,58139.97,19950.12,0,Sindh,auto
AUTO-003266,14197.75,6685.4,0,AJK,auto
AUTO-003267,18233.14,14977.06,0,AJK,auto
AUTO-003268,24728.78,6934.97,0,Punjab,auto
AUTO-003269,30431.84,8325.65,0,Punjab,auto
AUTO-003270,19774.85,5547.94,0,Punjab,auto
AUTO-003271,14235.86,7007.13,0,Balochistan,auto
AUTO-003272,34224.73,23696.06,0,GB,auto
AUTO-003273,31589.11,8724.91,0,Punjab,auto
AUTO-003274,13930.88,9029.26,0,Sindh,auto
AUTO-003275,43378.6,2545.87,0,KPK,auto
AUTO-003276,39541.24,6327.15,0,Sindh,auto
AUTO-003277,23556.29,6680.5,0,Balochistan,auto
AUTO-003278,22920.77,4174.23,0,Punjab,auto
AUTO-003279,29057.41,8244.75,0,AJK,auto
AUTO-003280,14316.22,5748.27,0,KPK,auto
AUTO-003281,22359.71,8638.61,0,GB,auto
AUTO-003282,7508.63,8930.27,0,Balochistan,auto
AUTO-003283,34140.1,3772.14,0,Sindh,auto
AUTO-003284,10089.53,5890.16,0,Punjab,auto
AUTO-003285,46709.83,8620.51,0,Balochistan,auto
AUTO-003286,18674.98,20898.64,0,Balochistan,auto
AUTO-003287,19814.45,9950.47,0,AJK,auto
AUTO-003288,16092.89,4771.67,0,GB,auto
AUTO-003289,19072.08,11150.1,0,AJK,auto
AUTO-003290,44768.75,31762.42,0,AJK,auto
AUTO-003291,6349.27,16871.23,0,GB,auto
AUTO-003292,41709.44,12556.85,0,Sindh,auto
AUTO-003293,26082.29,14479.25,1,AJK,auto
AUTO-003294,12046.01,25641.39,0,GB,auto
AUTO-003295,12866.0,19158.49,0,Balochistan,auto
AUTO-003296,50929.44,12751.55,0,Balochistan,auto
AUTO-003297,13728.74,19051.74,0,GB,auto
AUTO-003298,12373.65,3410.72,0,Balochistan,auto
AUTO-003299,38896.41,2436.18,0,KPK,auto
AUTO-003300,26089.19,9188.23,1,KPK,auto
AUTO-003301,13780.88,8560.76,0,GB,auto
AUTO-003302,24546.2,5244.17,0,GB,auto
AUTO-003303,13188.81,15688.48,0,Sindh,auto
AUTO-003304,38193.12,1825.68,1,GB,auto
AUTO-003305,37447.13,5282.64,0,AJK,auto
AUTO-003306,28738.79,5497.43,0,Balochistan,auto
AUTO-003307,26392.38,2188.47,0,AJK,auto
AUTO-003308,53135.16,26790.02,0,GB,auto
AUTO-003309,22023.01,2731.59,0,Balochistan,auto
AUTO-003310,12198.43,5061.04,0,KPK,auto
AUTO-003311,27576.99,16753.86,0,Balochistan,auto
AUTO-003312,62506.36,13586.56,0,Sindh,auto
AUTO-003313,13261.5,3339.11,0,Punjab,auto
AUTO-003314,18384.6,13988.51,0,Balochistan,auto
AUTO-003315,27125.32,10217.2,0,GB,auto
AUTO-003316,21440.73,52387.77,0,Sindh,auto
AUTO-003317,13478.46,11194.21,0,KPK,auto
AUTO-003318,38596.97,7237.32,0,KPK,auto
AUTO-003319,70264.39,4083.86,0,Punjab,auto
AUTO-003320,24295.97,4467.59,0,GB,auto
AUTO-003321,14016.15,4185.51,0,AJK,auto
AUTO-003322,10152.95,24267.15,0,AJK,auto
AUTO-003323,25058.99,8220.41,1,Balochistan,auto
AUTO-003324,38251.52,12736.12,1,KPK,auto
AUTO-003325,27933.55,27211.58,0,Sindh,auto
AUTO-003326,22000.01,1228.11,0,Punjab,auto
AUTO-003327,16405.37,22541.18,0,AJK,auto
AUTO-003328,12758.06,8470.27,0,Balochistan,auto
AUTO-003329,33435.57,11476.29,0,Balochistan,auto
AUTO-003330,34783.06,4176.7,0,KPK,auto
AUTO-003331,10169.37,4428.87,0,Sindh,auto
AUTO-003332,48772.38,11980.99,0,Sindh,auto
AUTO-003333,29349.64,54593.94,0,AJK,auto
AUTO-003334,44346.87,18081.61,0,Balochistan,auto
AUTO-003335,11259.15,22301.7,0,KPK,auto
AUTO-003336,11126.53,6949.32,0,Sindh,auto
AUTO-003337,20445.44,5013.23,0,Balochistan,auto
AUTO-003338,28321.94,4338.81,0,Sindh,auto
AUTO-003339,54077.87,5482.85,0,Punjab,auto
AUTO-003340,31352.19,1568.34,0,Sindh,auto
AUTO-003341,19509.55,4537.2,0,Sindh,auto
AUTO-003342,13184.74,5175.64,0,Balochistan,auto
AUTO-003343,40741.41,7042.46,1,Sindh,auto
AUTO-003344,13597.58,9003.78,0,Sindh,auto
AUTO-003345,49723.57,10828.76,0,Punjab,auto
AUTO-003346,19106.95,8006.91,0,Sindh,auto
AUTO-003347,48790.51,5089.05,0,Sindh,auto
AUTO-003348,30929.5,1684.65,0,Balochistan,auto
AUTO-003349,20568.22,5114.08,0,KPK,auto
AUTO-003350,16988.67,3722.09,0,Punjab,auto
AUTO-003351,18574.52,11764.64,0,Sindh,auto
AUTO-003352,27286.8,16771.39,0,KPK,auto
AUTO-003353,22892.81,17168.93,0,Balochistan,auto
AUTO-003354,16368.18,14847.13,0,Punjab,auto
AUTO-003355,20275.82,7282.14,0,GB,auto
AUTO-003356,22909.08,5337.09,0,Balochistan,auto
AUTO-003357,7597.94,4457.39,0,KPK,auto
AUTO-003358,27697.13,2426.0,0,Punjab,auto
AUTO-003359,13495.88,17916.6,0,Sindh,auto
AUTO-003360,12373.77,7046.11,0,KPK,auto
AUTO-003361,9474.2,2989.7,0,Balochistan,auto
AUTO-003362,8982.68,4183.1,0,Punjab,auto
AUTO-003363,11184.41,4049.79,0,KPK,auto
AUTO-003364,15451.94,8386.84,0,GB,auto
AUTO-003365,58491.08,19033.85,0,KPK,auto
AUTO-003366,16933.69,6134.04,0,Balochistan,auto
AUTO-003367,24073.7,1336.72,0,Balochistan,auto
AUTO-003368,26909.66,6965.02,0,Sindh,auto
AUTO-003369,23518.26,7151.27,0,Sindh,auto
AUTO-003370,21189.86,6768.7,0,KPK,auto
AUTO-003371,12116.86,4905.1,0,Balochistan,auto
AUTO-003372,45499.83,9642.65,0,KPK,auto
AUTO-003373,54371.66,8543.39,0,AJK,auto
AUTO-003374,9496.42,7943.71,0,GB,auto
AUTO-003375,13200.18,11272.41,0,Balochistan,auto
AUTO-003376,19150.71,5745.28,0,AJK,auto
AUTO-003377,13598.72,5490.26,0,AJK,auto
AUTO-003378,28367.03,24442.99,1,Balochistan,auto
AUTO-003379,15303.91,12676.24,0,Sindh,auto
AUTO-003380,65025.06,15702.21,0,KPK,auto
AUTO-003381,39945.62,21609.4,0,Punjab,auto
AUTO-003382,24496.54,12341.9,0,Punjab,auto
AUTO-003383,36808.83,17029.65,0,GB,auto
AUTO-003384,38290.24,2290.5,0,Balochistan,auto
AUTO-003385,16614.42,9540.71,0,Sindh,auto
AUTO-003386,14645.54,7001.12,0,Sindh,auto
AUTO-003387,22904.11,31012.55,0,Sindh,auto
AUTO-003388,33888.06,17019.52,0,Punjab,auto
AUTO-003389,23612.47,4893.41,0,AJK,auto
AUTO-003390,10011.62,10918.73,0,GB,auto
AUTO-003391,14743.95,9266.35,0,Punjab,auto
AUTO-003392,21226.67,11654.7,0,Sindh,auto
AUTO-003393,21208.71,3586.48,0,Punjab,auto
AUTO-003394,59057.75,10807.69,0,Punjab,auto
AUTO-003395,11014.92,6751.22,0,GB,auto
AUTO-003396,28361.69,10157.42,0,KPK,auto
AUTO-003397,46376.89,4539.14,0,Balochistan,auto
AUTO-003398,68577.85,5074.33,0,AJK,auto
AUTO-003399,17994.14,20724.54,0,KPK,auto
AUTO-003400,28161.6,3493.86,0,Balochistan,auto
AUTO-003401,29286.45,3706.33,0,Sindh,auto
AUTO-003402,24288.08,7775.52,0,GB,auto
AUTO-003403,20964.32,4369.87,0,GB,auto
AUTO-003404,27391.49,3991.72,0,KPK,auto
AUTO-003405,6209.76,8813.68,0,Balochistan,auto
AUTO-003406,30978.07,2430.73,0,GB,auto
AUTO-003407,23460.86,3617.83,0,KPK,auto
AUTO-003408,19707.66,41909.86,0,GB,auto
AUTO-003409,61293.62,11702.76,0,Punjab,auto
AUTO-003410,15717.55,4459.31,0,Punjab,auto
AUTO-003411,18006.03,11322.78,0,KPK,auto
AUTO-003412,59621.81,12757.37,0,KPK,auto
AUTO-003413,14529.98,17953.34,0,AJK,auto
AUTO-003414,16729.73,7319.34,0,Sindh,auto
AUTO-003415,20465.33,17697.85,0,Punjab,auto
AUTO-003416,33535.75,1586.43,0,GB,auto
AUTO-003417,24438.16,3480.58,0,KPK,auto
AUTO-003418,11541.3,9238.15,0,Balochistan,auto
AUTO-003419,16880.52,10548.16,0,GB,auto
AUTO-003420,16257.71,3907.19,0,Sindh,auto
AUTO-003421,21192.22,9972.0,0,Balochistan,auto
AUTO-003422,27253.08,4919.33,0,GB,auto
AUTO-003423,27149.2,6492.69,1,Sindh,auto
AUTO-003424,9063.35,18394.72,0,Balochistan,auto
AUTO-003425,37495.29,16766.7,0,Punjab,auto
AUTO-003426,24991.33,3649.52,0,KPK,auto
AUTO-003427,44014.13,3477.95,0,GB,auto
AUTO-003428,27504.34,5831.69,0,KPK,auto
AUTO-003429,38202.7,7931.54,0,AJK,auto
AUTO-003430,27813.38,4787.11,0,GB,auto
AUTO-003431,43179.14,18629.73,0,KPK,auto
AUTO-003432,28598.95,10699.07,0,GB,auto
AUTO-003433,20974.07,11213.44,0,Punjab,auto
AUTO-003434,68611.63,2941.78,1,Sindh,auto
AUTO-003435,34355.54,20616.2,1,Sindh,auto
AUTO-003436,29344.85,848.84,0,KPK,auto
AUTO-003437,11635.87,15791.77,0,Balochistan,auto
AUTO-003438,11566.24,17110.53,0,KPK,auto
AUTO-003439,25498.06,5733.49,0,GB,auto
AUTO-003440,23688.87,22433.89,0,Sindh,auto
AUTO-003441,16202.79,7704.21,0,GB,auto
AUTO-003442,23635.18,8518.07,0,AJK,auto
AUTO-003443,48742.83,10631.99,0,Sindh,auto
AUTO-003444,31185.27,103700.26,0,Balochistan,auto
AUTO-003445,12450.25,23754.97,0,Balochistan,auto
AUTO-003446,20832.0,14198.69,0,AJK,auto
AUTO-003447,14728.16,3904.0,0,GB,auto
AUTO-003448,18144.99,9089.47,0,GB,auto
AUTO-003449,17911.39,4228.07,0,GB,auto
AUTO-003450,17347.04,15641.59,0,Balochistan,auto
AUTO-003451,11759.68,9066.79,0,KPK,auto
AUTO-003452,20664.5,3295.73,0,KPK,auto
AUTO-003453,16642.19,8646.41,0,Sindh,auto
AUTO-003454,5091.23,4107.07,0,Punjab,auto
AUTO-003455,61481.16,9145.1,0,KPK,auto
AUTO-003456,37963.67,4075.46,0,KPK,auto
AUTO-003457,18248.71,8283.25,0,GB,auto
AUTO-003458,22234.7,14770.33,0,GB,auto
AUTO-003459,12260.93,7766.37,0,AJK,auto
AUTO-003460,51424.06,5927.09,0,KPK,auto
AUTO-003461,56876.89,9534.01,0,Sindh,auto
AUTO-003462,23821.57,14153.91,0,GB,auto
AUTO-003463,36745.29,3341.76,0,AJK,auto
AUTO-003464,24044.06,9981.86,0,KPK,auto
AUTO-003465,11289.6,23249.35,0,Sindh,auto
AUTO-003466,17927.45,12822.1,0,AJK,auto
AUTO-003467,23528.41,8486.26,0,Punjab,auto
AUTO-003468,17548.54,13518.17,0,GB,auto
AUTO-003469,19745.35,11637.61,0,Sindh,auto
AUTO-003470,21042.52,14807.38,0,KPK,auto
AUTO-003471,21153.5,1604.96,0,AJK,auto
AUTO-003472,22609.59,2338.43,0,Punjab,auto
AUTO-003473,12960.97,18103.55,0,Sindh,auto
AUTO-003474,15390.29,2430.32,0,Punjab,auto
AUTO-003475,11587.8,11172.73,0,Sindh,auto
AUTO-003476,35914.91,6114.15,0,KPK,auto
AUTO-003477,7686.16,3652.07,0,Sindh,auto
AUTO-003478,39214.24,10718.43,0,KPK,auto
AUTO-003479,44054.14,9516.92,0,Sindh,auto
AUTO-003480,18937.7,43838.78,0,AJK,auto
AUTO-003481,5993.5,4915.51,0,Sindh,auto
